trafficlight.jpg,0,1,3,0.0
webcam.jpg,1,0,1,2.5199999999999996
beachumbrella01.jpg,1,1,0,4.76
rainboot.jpg,0,0,2,3.6399999999999997
shoppingcart.jpg,0,1,3,0.5599999999999999
hardhat02.jpg,0,0,2,1.1199999999999999
cookingpot.jpg,1,0,1,0.8399999999999999
television.jpg,1,0,1,0.5599999999999999
bowlingpin.jpg,0,0,2,3.3599999999999994
martiniglass01b.jpg,0,0,2,0.5599999999999999
lawnmower.jpg,1,1,0,8.68
downhillski.jpg,1,1,0,1.1199999999999999
beachumbrella01.jpg,1,1,0,0.8399999999999999
callbell.jpg,0,1,3,1.9599999999999997
webcam.jpg,1,0,1,2.5199999999999996
beachumbrella01.jpg,1,1,0,1.1199999999999999
lawnmower.jpg,1,1,0,0.8399999999999999
tennisracket.jpg,1,1,0,5.039999999999999
television.jpg,1,0,1,0.5599999999999999
electrictoothbrush01c.jpg,1,0,1,1.6799999999999997
trafficlight.jpg,0,1,3,1.6799999999999997
callbell.jpg,0,1,3,0.8399999999999999
electrictoothbrush01c.jpg,1,0,1,1.1199999999999999
cookingpot.jpg,1,0,1,1.9599999999999997
rainboot.jpg,0,0,2,1.6799999999999997
martiniglass01b.jpg,0,0,2,0.5599999999999999
hardhat02.jpg,0,0,2,0.8399999999999999
bowlingpin.jpg,0,0,2,1.4
treadmill.jpg,0,1,3,1.4
trafficlight.jpg,0,1,3,0.8399999999999999
tennisracket.jpg,1,1,0,2.2399999999999998
downhillski.jpg,1,1,0,1.1199999999999999
lawnmower.jpg,1,1,0,2.2399999999999998
shoppingcart.jpg,0,1,3,1.6799999999999997
rainboot.jpg,0,0,2,4.4799999999999995
hardhat02.jpg,0,0,2,0.8399999999999999
callbell.jpg,0,1,3,3.0799999999999996
treadmill.jpg,0,1,3,0.8399999999999999
shoppingcart.jpg,0,1,3,0.8399999999999999
television.jpg,1,0,1,3.3599999999999994
cookingpot.jpg,1,0,1,0.8399999999999999
electrictoothbrush01c.jpg,1,0,1,0.8399999999999999
martiniglass01b.jpg,0,0,2,2.8
webcam.jpg,1,0,1,3.9199999999999995
treadmill.jpg,0,1,3,1.4
bowlingpin.jpg,0,0,2,2.5199999999999996
downhillski.jpg,1,1,0,1.9599999999999997
tennisracket.jpg,1,1,0,0.5599999999999999
